מְאוּחָרִין,A01045
וְהִשְׁבִּיחָהּ,U00096
מִנְּכָסִין,N00836
מְשׁוּעְבָּדִין,U01628
הַשֶּׁבַח,U00098
מִשְׁתַּעְבַּד,U01628
וּשְׁלַחוּ,U01268,U01270,U01267,L00334,U01269
[הַ]חֲלוּקִין,H01113,H01007,H01005,H01006
מִצְטַעֲרִין,R00661
הַשָּׁוִין,U00338
בְּשִׁיטְתֵיהּ
תְּשִׁיתֵמוֹ
לְשָׂרִים,U01906
לְחוֹתְנָם
לְחוֹתְנוֹ,H00308,H00266
אֲבֹתֶיךָ
וְיוֹרְשֵׁי,J00248,J00669
בַּבֵּן,B00932
בַּבַּעַל,B01055
בְּשִׁכּוּנֵי,U01131
מְקוּשָּׁר,S02264
וּמְקוּשָּׁר,S02264
וְאֵיפוֹךְ
שֶׁנִּתְרַבָּה
נִתְרַבָּה,T00081
שֶׁבַּמְקוּשָּׁר,S02265,S02264
וּמְגָרְשִׁי,M00227
לִשְׁטָרוֹת,U00770
דַּעְתִּין
וְכָתֵב,K01339
כָּתֵב,K01339
שָׁרִיר,T00712
לְשָׁרִיר,U01987
מְחָק,H01547
וּמַחְתִּים,H01881
בְּשִׁיטָה,U00732
לְשִׁיטָה,U00732
וּמִתַּכְשַׁר,K01324
עִלָּוֵויהּ,P00771
וְלִיחוֹשׁ,L00340,L00341,L00373
בִּשְׁמֵיהּ,B01366
דְּשַׁוְּויֵהּ
כָּלִין,I00342,K00739,L00486
מִשִּׁיטָה,U00732
חֲתוּמִין,H01876
בַּשְּׁאָר,U00052,U00050
מִלְּאָהוּ,M01461
סְכָךְ,O00905,O00906
הַמְזַיֵּיף,G00392,G00393,G00395
לָמֶד,L00566,L00565,M00251
וְכָף,K00979,K00980,K00978
לַכְּתָב,K01339
לַשְּׁטָר,U00770
הָאַשַּׁרְתָּא
וּמוֹחֵק,M00457
פְעָמִים,Q01388
אַמְּקוֹם
כְּתִב,K01339
וּלְקַבְּלַהּ,S00070,S00071
לַחֲתִימוּת,H01888
וְלִמְחוֹק,M00931,M00929,M00832
וּמִיתְרְמֵי
שׁוֹבָר,U00174,U00175
זוּנִין,G00201,G00197
מִזּוּנִין,G00197
בִּשְׁנַת,U01570,U01572
אַרְכָן,T00770,A03157,T00768
בְּאַרְכָנוּתֵיהּ
דִּיגוֹן,D00484
טְרִיגוֹן,I00773
טֶטְרִיגוֹן
פֶּנְטִיגוֹן,Q01177
בָּזֶּה,B00438
בְּבִישׁוּת
בְּטוֹבָתוֹ,I00112,I00109
רָעָתוֹ,T00882,T00867,T00881
נִיצּוֹל
בְּגָזֵל,C00560
בַּעֲרָיוֹת,P01321,P01351
הִטְעָהּ,I00601
וְקִיבְּלוֹ,S00059
קְפֵידָא,S01732
[פָּשׁוּט,Q02054
כּוּ׳],K01389,K00172,K00451,K01148
אִיצְטְרִיךְ,R00788
אָמֵינָא
דְּפָסוּל
אַכְשַׁר,K01325
דִּשְׁנַיִם,D01148,D01147
כְּעֵד,P00115,P00112
דִּשְׁלַחוּ
כְּדַיי,K00098
שֶׁשְּׁלַחְתֶּם,U01265
וּשְׁלַח,U01268,U01270,U01267,L00334,U01269
צְרִיכִי,R00775
בְּמוֹתָב,M00695
בְּמוֹתַב,M00695
לֵיתוֹהִי
עַיְּילוּהוּ,P00771
זוּזִין,G00145,G00147
דְּאִינּוּן
סִלְעִין,O01015
עֶשְׂרִין,P01501
מִשְּׁתַּיִם,U02107
דַּרְכּוֹנוֹת,D01100
וּמִלְּמַטָּה
לָמָה,L00569,M00341,L00568
לֵידוֹת,J00093,J00096
זִיבוֹת,G00262,G00263
וַדָּאוֹת,D00012,D00011
בְּדִינְרֵי,D00650
בְּרִבְעָתַיִם
בְּאוֹת,B00007,A00940
מֵחֲנָנִי
דִּשְׁמָא
דִשְׁמָא
וּמְשַׁוֵּי,U00338
וְזוּזָא
מַאן,M00047
דְּבָעֵי
לְמַחְוֵי,M00824
חֲתִימוּת,H01888
יְדֵיהּ,J00093
דִינָא,D00637
לַחְוֵי
מְגִילְּתָא,M00158
דִּלְמָא,D00844,D00607,D00608
מַשְׁכַּח,K00236
דְּמַסֵּיק
בֵּיהּ,B00537
מַחְווּ
מִתְּלָת,V00626
וְשַׁוְּיֵהּ,U00393,U00395
וְאוֹדִי,A00554
וְהַשּׁוֹבָר,U00174,U00175
מַכִּירָן,M01380
לֹוֶה,L00206
וְנִשּׂוּאִין,N01294
אֲרִיסוּת,A03112
וְקַבְּלָנוּת,S00078
בֵּירוּרִין,B01208,B00711
וּשְׁנֵיהֶם,U01556
לִשְׁנֵיהֶם,U01556
בַּגֵּט,C00598
בַּשּׁוֹבָר,U00174,U00175
וְזִמְנִין,G00536,G00538
וְיָהֲבָה,J00114
הַדָּרִים,D01024
מְגָרְשִׁין,M00227
בְּיוֹסֵף,J00219
רַמָּאָה,T00786
וּמַגִּיד,N00117,M00151,C00626
מְחַלְּפוּ,M00892
שַׁדְיוּהוּ
אַאִשָּׁה
בְּבוּרָה,B01191,B00333,B00328,B00329
זְכוּתָךְ,G00452
וְהִשְׁלִישׁ,U01335,U01387
שְׁטָרוֹ
מְלַמְּדֵנוּ,L00565,M00251
מָחוּק,H01547
נִתְקָרַע,S02128
רִישּׁוּמוֹ,T01074
וּמְקוֹם,S01434,M02394,M02388
הַתּוֹרֶף,V01043
שְׁטָרִין,I00700
בִּידַן,J00093
אָלֶף,A01932
וְנָתַנְנוּ
בְּשִׁטְרֵי,U00770
שִׁטְרֵי,U00770
אֲבָהָתֵיהּ
דְּיִפְּקוּן
דְּיִפּוֹק
וְשׁוֹבָר,U00174,U00175
דְּזוּזֵי
לִדְמָר
וְתִפְלוֹג
עֵדֵי,P00128,P00130,P00115,P00132
אֲדוּקִין
וּמְצָאתוֹ,M02262,J00515
וּפְרַעְתִּיו,Q01943
וְהָוֵינַן
בַּהּ,B00001,B00000
אוֹחֲזִין,A01021
מְצָאתִיהָ,M02262
יִשָּׁבַע,U00162
דְּיַחֲלוֹקוּ
תֵּיפוֹךְ
מְהֵימְנִינָא
לְפׇרְעוֹ,Q01943
כִּשְׁמַעְתָּא,P01523
שׁוֹבָרוֹ,U00174,U00175
יֵרַע,T00914
נוֹשִׁין,N01291
כְּשֶׁהִכְשַׁרְתִּי,E00528,K01324
פְּדָת,Q00139
לְעוֹנָתוֹ,P00294,P00295,P00297,R00291,P00296
שֶׁשְּׁטָר,U00770
זוּזָךְ
אֶכְתּוֹב,K01339
דְּכוֹתְבִין
בְּנִיסָן,N00912
וּמִתְרְמֵי
כְּתֻבוּ,K01339
אַחַרְנוֹהִי
וּכְתַבְנוֹהִי
כְּשִׁקְרָא,S01874
שְׁטָרֵיהּ,I00827,I00766
נִיפְגּוֹם,Q00074
שַׁוּוֹנְהִי
שְׁטָרוֹתָיו
פְּרוּעִין,Q01943
מְשׁוּלָּשִׁין,U01387,M02831
מְסוּמָּנִין,O01080,O01112,O01117
מִשַּׁבּוּר,B00333,B00328,B00329
דִּלְאוּרְתָּא
גֵּרַשְׁתִּיהָ,C01404,C01405
מִתּוּתֵי,V00335
לִנְפִילָה,N01044
שֶׁהַשְּׁטַר,U00770
דְּשָׁמְטוּ
שֶׁמּוֹצִיאִין,J00515
בְּכוֹתְבִין,K01339,K00418
וְנֶחֱזֵי
בִּשְׁמָא
שְׁטָרוֹתַי
מְגָרְשָׁהּ,C01406,M00227
יַדִּירֶנָּה
קְנוּנְיָא,S01545
תְּבַקְשֶׁנּוּ,B01148
אֲשִׁיבֶנּוּ
נׇכְרִיָּה,N00847
נוֹקַשְׁתָּ,N01251
בְאִמְרֵי,A02061
פִיךָ,Q00140
בְּאִמְרֵי,A02061
בָאתָ,B00007
בְכַף,K00979,K00980,K00978
וּרְהַב,T00272
בְּיָדֶךָ,J00093
פִּיסַּת,Q01235
וְקַבְּלָן,S00075
הַקַּבְּלָן,S00075
שֶׁשָּׁנָה,U01570,U01572,U01556
וְצַיְדָן,R00304,R00079
הַלְוֵהוּ,L00247
קַבְּלָן,S00075
קַבְּלָנוּת,S00078
דְּמַלְוֶה
[דְלֹוֶה],D00811
דְּלוֹדְעִינְהוּ
כְּשֶׁחַיָּיב,H00651
דְּשַׁמְּתוּהוּ
וּמִת,M03002
בְּשַׁמְתֵּיהּ,B01366,B01365,B01005,B01003
שַׁמְּתוּהוּ,V00117
לִצְרָרֵי
[וְכוּ׳]
דְּנֵיזִיל
וְתֵיזִיל
[וְקַיְימָא,S01002
לִשְׁטָרֵיהּ
חִיתּוּם,H00902,H01876
הַחוֹנֵק,H01324
לָךְ],E00561
הִלְוָהוּ,L00247
הַנּוֹבֵעַ,N00101
דְלָקוֹחוֹת
תִּנְעוֹל
לֹוִין
בְּזִבּוּרִית,G00028
הַחוֹפֵר,H01476
הַשּׁוֹר,U00534,U00357
בַּדִּין,B00095,D00637
טְרֵפָה,I00859,I00868,I00862,I00863
וְחַיְּיבוּהוּ,H00651
הַוָּלָד,F00061
דְּמִשְּׁעַת
דְּשַׁעְבַּד
נַפְשֵׁיהּ,N01085
שְׁאֵילַת,A01315
שְׁאִילוּ,A01792,A01791
וּשְׁאִילוּ,A01792,A01791
שֶׁקִּילֵּס,S01377,S01378
בְּחָנוּק
חָנוּק,H01324
מַתַּן,M03002,M03082
בָּבָא,B00007,B00052,B00051
שֶׁנּוֹלְדָה,J00367
בְּכַכּוֹתֶבֶת
וָעוֹף,P00316
בַּדָּקָר,D01019
יִשְׁחוֹט,U00636,U00635
אֲפִלּוּ,A02731
דְּשָׁרֵי
בְּנוֹלָד,J00367
מַגְבִּיהִין,C00049
הַשֻּׁלְחָן,U01278
וּקְלִיפִּין,S01348
הַטַּבְלָא,I00069,I00072
וּמְנַעֲרָהּ,N01009
תְּנָא,V00715,V00743,V00716
מְחַתְּכִין,H01898
הַדִּלּוּעִין,D00849
הַבְּהֵמָה,B00182
הַכְּלָבִים,K00677
מוֹקֵים,S00374
מְבַקְּעִין,B01129
הַקּוֹרוֹת,S01921,S00587
דְּמַחְמִיר
אַדְּמִפַּלְגִי
לִפַּלְגוּ,Q00936
דִּבְנוֹלָד
וְלִפְלוּגי,Q00962
וְנִפְלוֹג
דְּמִתְיַלְדָא
הַשִּׁשִּׁי,U02057
וְחוֹל,H00324
הַתַּרְנְגוֹלֶת
דְּמִתְיַלְּדָן
בְּיוֹמֵיהֶן
בִּמְעֵי,M02103,M02071
הַנּוֹשְׁרִין,N01345
וְנִגְזוֹר,C00573
יִסְחוֹט,O00452
בְּלוּעָה,B00837
וּמַשְׁקִין,S01014
בְּלוּעִין
וּמְשַׁנֵּי,U01570,U01556
סוֹחֲטִין,O00452
לָאוֹכָלִין,A01699
וְאוֹכְלָהּ,A01699
הַשִּׁיטָה,U00732
דְּבַשֵּׁנִי
קְדוּשּׁוֹת,S00119
כַּרְעֵי,T00893,T00865,K01259,T00867
תִּשָּׁבֵר,U00174,U00175
וּסְפֵיקָא
נִתְעָרְבָה,P01242
לִימָּנוֹת,M01726
תִּלְתָּן,V00576,V00640
בְּאַחֲרוֹת,A01047
בַּאֲחֵרוֹת,A01047
וּמָאתַיִם,A03395
לִמָּנוֹת,M01726
אֱגוֹזֵי,A00260
בָּאדָן,B00013
וְחִלְפֵי,H01100
תְרָדִין,V00947
וְקִלְחֵי,S01304
כְרוּב,K01102
וְדַלַּעַת,D00849
יְוָנִית,J00206
לְעׇרְלָה,P01387,P01385
קְצִיעוֹת,S01816
בִּדְאוֹרָיְיתָא
לִיטְרָא,L00447
שֶׁדְּרָסָהּ,D01113
דְּרָסָהּ,D01113
פּוּמִּין,Q00246
הַפּוּמִּין
וְהַשּׁוּלַיִם,U01292,U01214
פְּלוּגְתַּיְיהוּ
שֶׁלְּקָחָהּ,L00674,L00676
דְּלַאֲכִילָה
לַאֲוִיר,A00634
כְּאַרְבָּעָה,A02972
אוּשְׁפִּיזְכָּנֵיהּ
לְגוֹמְעָהּ,C01059
בְּיוֹמֵיהּ,J00195
מִשַּׁבָּת,U00196,B01378
וּתָא,V00003
מִיּוֹמָא,J00195
שִׁכְרוּת,K01133
הַדֶּקֶל,D01009
לְהַסִּיקָן,N00957
תְּשִׁיבֵנִי,U00311
דִּבְיוֹמָא
לְיוֹמַיְיהוּ
בְּיוֹמַיְיהוּ
וּמַסִּיקָן,M01930
מְהַפֵּךְ,Q00909,E00742
מְבַטְּלִין,B00517
גָּלִיּוֹת,C00929,C00919
כְּוָתֵיהּ,K00421,K00413
מִסְתַּבְּרָא
מַשִּׂיאִין,J00004,J00013
מַשּׂוּאוֹת,U00309,M02818,M02817
מִשֶּׁקִּלְקְלוּ,S01415
שְׁלוּחִין,U01243
בְּמִנְהַג,M01727
לְאִקַּלְקוּלֵי
תַּרְוַיְיהוּ,T00358
(כּוּלּוֹ),K00668
וְנִתְקַלְקְלוּ,S01415
הַלְוִיִּם
בַּשִּׁיר,U00909,U01053
לְהַתִּירוֹ,N01393
(וְתַנְיָא)
רְבָעִי,T00134
מַהֲלַךְ,E00561,M00370,M00371,E00564
(עֵלַת),P00771
(הַצָּפוֹן),R00676
וְעַקְרַבַּת
(הַדָּרוֹם),D01055,E00147
בְּמִזְרַח,M00782
טָבִי,I00049,I00048
לְהַפְקִירוֹ,Q01517
הַיֹבֵל
אִמְּנוֹ,A02038,A01961
וְשַׁרְיוּהָ
אַעֵדוּת
אַבֵּיצָה
כְלוֹחִית,K00699
מְהֵרָה,M00380
שֶׁנּוֹהֲגִין,N00250
עֲמָמִים,P00905
שֶּׁאֵין,A01361
לֶאֱלוּל,A01809
מִימוֹת,J00406
אֱלוּל,A01809
מַשְׁהִינַן,E00668
כְּחוֹל,K00457,K00238,H00324
עֲצִיב
תַּבְשִׁילִין,V00078
וְלוֹתֵיב
תַבְשִׁילִין,V00078
וּמַתְנֶה,V00742,M03002,M03089
וּמַתִּיר,N01393,V00495
בִּשְׁחִיטָה,U00645
לְעֵגֶל,P00089
וּמוּכָן,M00475
הַמּוּכָן,M00475
עֵגֶל,P00089
נִתְפַּתְּחוּ,Q02143
הַשֹּׁרֵץ,U02017
וּמוּתֶּרֶת,E00495,F00115,E00955
לְאׇכְלָה,A01699
וּמְוֻתֶּרֶת,E00495,F00115,E00955
לְאוֹכְלָהּ,A01699
בְּבָרַיְיתָא,B01285,B01160
אַשְׁמְעִינַן
בְּנוֹלְדָה
שַׁרְיָין,U01991
דִשְׁחוּטָה
דְּשַׁמִּינָן
בְּגִידִין,C00626
הָאוֹכֵל,A01699
מִנִּבְלַת,N00097,N00092,N00098
הַגִּידִין,C00626
הַקּוּרְקְבָן,S02159
שֶׁהִמְחָה,M00857
וּגְמָעוֹ,C01059
נִגְזוֹר,C00573
אַפּוֹשֵׁי
בְּקִנָּה,S01505
דְּשָׁמְעָה
לִכְתּוֹב,K01339
חִמּוּצוֹ,H01161
כְּשִׁיעוּרוֹ,U00991,U01641
דְּחִמּוּצוֹ
בִּשְׂאוֹר,U00016
בִּיעוּר,B00670
(שְׂאוֹר),A00844
(חָמֵץ),H01212,H01214
בִּכְכוֹתֶבֶת
בַּדֶּקֶר,D01019
שְׁחוֹט,H00294
לְהִמָּלֵךְ,M01570
וְשָׁפַךְ,U01700
דָּקָר,D01019
לַעֲפָרָהּ,P01077
כּוֹי,K00245
שׁוֹחֲטִין,U00636,U00635
שְׁחָטוֹ,U00636,U00635
אִיתָא,A01640
לְכַסְּיֵיהּ
לִשְׁחוֹט,U00636,U00635
בְּצִיצִית,R00442
לַעֲשֵׂה,P01466
צוֹאָה,R00148,R00149
כְּצוֹאָה,R00148,R00149
הַתָּרַת,E00957,N01393
בְּחוֹל,H00324
לְכַסּוֹתוֹ,K00911,K00917
יָאסִינִיאָה
דְקִירוֹת,D01006
אַדַּאֲבוּהּ
(דִּשְׁמוּאֵל)
חַלַּת,H00988
מִשּׁוֹבָךְ,U00319,U00312,U00068
לְשׁוֹבָךְ,U00319,U00312,U00068
מַטֵּהוּ,M00969
מַרְאִית,M02488,T00015
שׁוֹטְחָן,U00741
(אֱלִיעֶזֶר),A01873
אוֹסְרִין,A02551
שֶׁמּוֹלִיכִין,E00561
מְדַדִּין,D00123
לְיֶדְכֶם,J00093
וְהִתַּרְנוּהוּ,N01393
שֶּׁהִתַּרְתֶּם,E00957,N01393
הִטּוּי,E00312
דְּשׁוֹבָכוֹ
בְּעוֹמֵד,P00277,P00859
הָעֱלִי,P00792,P00790
לְקַצֵּב,S01784
הַדּוֹרְסָן
יַגְבִּיהֶנּוּ,C00049
מְסַלְּקִין,O01025
הַתְּרִיסִין,V00995
לְאִמְּלוֹכֵי
וְלוֹ,L00171
חִשֵּׁב,H01806
לְהוֹצִיאוֹ,J00515
מִשֶּׁיָּמוּת,J00406,U00957
וְקָמְטַלְטֵל
כֻּלְּהוּ,K00715
אֲזַדוּ
גּוֹזָלוֹת,C00558,C00346
וַעֲשׂוּיִין,P01468
כִיסִין,K00594,K00577,K00578
בְּגוֹזָלוֹת,C00558
מְקוּשָּׁרִים,S02265,S02264
דְּמִתְעַכַּל
קִנִּין,S01505
בַּתַּחְתּוֹנָה,V00393
אִשְׁתְּרַבּוֹבֵי
אִשְׁתַּרְבּוּב
וּנְחוּת,N00343,N00468
סָרוֹכֵי
סָרוּךְ,O01557
וּסְלִיקוּ
בִּמְפוֹרָחִין
אִדַּדּוֹיֵי
אִדַּדּוֹ
קִצֵּב,S01784
בֶּעֱלִי,P00756
עֱלִי,P00772,P00756
וּמָדוֹךְ,M00264
מְדוֹכָה,M00266
דְּשַׁמִּינָה
קְדֵרָה,S00168
דְּשַׁחְטַהּ
שֶׁמּוֹלְחִין,M01552
לְצָלִי,R00475,R00508
מוֹלְחִין,M01552
מְהַפְּכִין,Q00909,E00742
בָּרוּחַ,T00344,T00343
מֵעוֹר,P00345,P00346,P00347
לְמִשְׁטְחִינְהוּ
לְמִמְלְחִינְהוּ
מוֹלֵחַ,M01552
וּמָלַח,L00334,M01523,M01552
תְּרִיסִין,V00995
תְּרִיסֵי,V00995
רְטִיָּה,T00567
הַפּוֹתֵחַ,Q02143
חָבִיתוֹ,H00080
בְּעִיסָּתוֹ,P01035,P01040
דְּיוֹם
דְּעֶרֶב
[וּבֵית,V00322,U01971
לְהַחְזִיר],H00560
דַּחֲנוּיוֹת
שְׁבוּת,U00091
כְּטׇהֳרָה,I00103,I00100,I00105
בְּשֶׁיֵּשׁ,U01090
צִיר,R00804,R00447,R00259,R00344,R00448
הַלּוּלָב,L00270
בְּעֵרוּב,P01306
וְהוֹצָאָה,E00266
עֵרוּב,P01306
בַּאֲבָנִים,A00173
מִפַּלְגִי,Q00936
בְּהוֹצָאָה,E00266
הַמְבַשֵּׁל,B01360
הַנָּשֶׁה
וַאֲכָלוֹ,A01699
מְבַשֵּׁל,B01359,B01361
וְלוֹקֶה,L00663,L00683
הַבְעָרָה,E00048
וּבִשּׁוּל,U00416
וּמַתָּנוֹת,V00742,M03089
לַכֹּהֵן,K00163
מֵאֶמֶשׁ,A02071
וְשֶׁנִּשְׁחֲטוּ,U00636
וְשֶׁהוּרְמוּ,T00374
לְהוֹלִיכָן,E00561
שְׁחִיטָתָן,H00613
טְפֵלָה,I00665
מוֹלְלִין
מְלִילוֹת,L00468
קִטְנִיּוֹת,S00801
הַמּוֹלֵל
בַּקָּנוֹן,S01544
בַּתַּמְחוּי,V00671
בַּנָּפָה,N01018,N01036
בַּכְּבָרָה,K00077
שִׁבֳּלִין,I00342,L00486
לְמוֹלְלָן,M01593
וְנִמְלַךְ,N00881
בְּשִׁבֳּלִין,U00148
תִלְתָּן,V00576,V00640
וּמְחַשֵּׁב,H01807
וּמַפְרִישׁ,Q02021
טָבְלָא,I00069,I00072
לִפְרוֹשׁ,Q01738,Q02020,Q01739,Q01700
אַעֵצוֹ
טָבוּל,I00064,I00033,I00066
שֶׁהִקְדִּימוֹ,S00150
טוֹבְלוֹ,I00064,I00066
הַגּוֹרֶן,C01370
גִּימֶל,C00744
תְרוּמוֹת,V00962
בְּאוֹמֶד,A01984
וַהֲרֵמוֹתֶם,E00876
הִקְדִּימוֹ,S00150
הַמְקַלֵּף,S01402
שְׂעוֹרִין,U00991,U01641
גׇּרְנָן,C01370
הַקִּשּׁוּאִין,S02222
מִשֶּׁיְּפַקְּסוּ
פִּקְּסוּ
מִשֶּׁיַּעֲמִיד
בְצָלִים,B01098,B01093
הַעֲמָדַת,E00719
מַחְשֶׁבֶת,M00945
מוֹלֵל
מִקִּשְׁרֵי,S02265
מַחֲכוּ,H00907
נִדּוֹכִין
בְּמָדוֹךְ,M00264
בְּפַךְ,Q00909
הַפָּרוּר,Q01735,Q01736
הַקְּדֵרוֹת,S00185
הַתַּבְלִין,V00054
מְפִיגִין,Q00152
וּמֶלַח,L00334,M01523,M01552
בְּמוֹרִיקָא
לְדוּכָהּ
דָיְיכַת
וְדוּךְ,D00244
דְּבֵיתַאי
דְּשַׁמְעֵיהּ
כּוֹתְשִׁין,K01391
בְּמַכְתֶּשֶׁת,M01457
מַכְתֶּשֶׁת,M01457
הַבּוֹרֵר,B01335
בַּטַּבְלָא,I00069,I00072
כְּשֶׁהָאוֹכֶל,A01699
הַפְּסוֹלֶת,Q01327
וְזוּטַר,G00162
וּמְצִיפִין,R00216
מְשַׁלְּחִין,U01267,U01268,U01269
שְׁחוּטִין,H00294
לוּדִיּוֹת,L00197
רְסִיסִין,T00856
תְּפוּרִין,V00854
סַנְדָּל,O01178
הַמְסוּמָּר,O01138,M01970,O01137
מִנְעָל,M01803,N00988
שֶׁנֵּאוֹתִין,N00016,N00010
לְמַלְבּוּשׁ,M01477
לְהַצִּיעוֹ,J00540
עָלֶיךָ),P00823,P00846,P00759,P00758,P00770
שֶׁהַשַּׁמָּשׁ,U01541,U01542
בְּקָשִׁין,S02238
עַרְדָּלִין,P01301,P01299
לְנׇעֳלוֹ,N00988,N00986
בְּשָׁחוֹר,U00628
וְאוֹסֵר,A02551
בֵּיצַת,B01078,B00679
הַגִּיר,C01376,C01362,C01367,C01277,C01284
בַּשָּׁחוֹר,U00628
לְצַחְצְחוֹ,R00285
וְשָׁקְעָה,U01877
מַכְנִיסָן,K00860
וּמֵחֲמַת,H01133
מְזַלְזְלִי,G00485,G00498
יְבַשֵּׁל,B01360
ובֵית,V00322,U01971
אֲכָלוֹ,A01699
לְקַדְּשׁוֹ,S00192,S00198
זׇכְרֵהוּ,G00467
לְהַשְׁכִּיחוֹ,U01137
וּמָנָה,M01726
אוֹפִין,A02666,A02675
דְּמֵעֶרֶב
תְּבַשְּׁלוּ,B01360
בַּשֵּׁלוּ,U01197,U01229
הָאָפוּי
מְבַשְּׁלִין,B01361
הַמְבוּשָּׁל,B01360
פִטָּסִין
כַדִּין,D00637
לְגִינִין,L00133
כוֹסוֹת,K00315,K00314
שִׁשִּׁית,U01101,U01102,U02061,M02997
בַּתַּלְמִידִים,V00608
מִשְׁתַּנִּין,V00748
וְעוֹסְקִים,P01052
מַשְׁמַנִּים,U01498,U01496,U01500
וּשְׁתוּ,U02093,U02078
וְשִׁלְחוּ,U01268,U01270,U01267,L00334,U01269
וְעוֹסְקִין,P01052
וְשׁוֹנֶה,U01570
חַלְּקֵהוּ,H01115
אֶדֶר,A00445
כִּשְׁמֵיהּ,U01468
נֶחְמֶסֶת
חוֹזָאָה,H00284
מֵהוֹצָאַת,E00266
וְהוֹצָאַת,E00266
בַחֹדֶשׁ,H00218,H00219
שׁוֹפָר,U01802
(בַּכֵּסֶא),K00893
לְשַׁבְּתָיךְ,U00196
מְקַדִּשְׁכֶם,S00198,S00192,M02384
וְשַׁבָּת,U00196,B01378
וְהוֹדִיעַ,J00106
לִכְשָׁפִים,K01318
מֵאוֹתוֹ,A00940
לִעַנְשׁוּ,P01018
וַיִּנָּפַשׁ,N01082
שֶׁשָּׁבַת,U00196
שֶׁבְּשׁוּלֵי,U01292,U01214
עֵרוּבֵי,P01306
שַׁמְנוּנִית,U01505
גּוֹרְרוֹ,C01394
בִּשּׁוּלֵי,U01292,U01214
צְלָאָן
דְּלֵיכָּא
צָלִי,R00475,R00505,R00508
כָּבוּשׁ,K00046
שָׁלוּק,U01380,L00313
וּמְבוּשָּׁל,B01360
וְקוֹלְיָיס,S00343,S00341
הָאִסְפְּנִין
תְחוּמִין,V00353
אוֹסְרוֹ,A02551
כְּשֶׁאַתֶּם,A03401
וְאוֹמֵר],A02061
מְקַדְּשִׁי,S00198,S00192,M02384
וְשַׁחֲרִית,U00719
וּמִנְחָה,M01759
הַמְאוֹרָע,M00067
בַּהוֹדָאָה,E00203
וּבַמּוּסָפִין,M00548
לְשֶׁבַע,U00159,U00160,U00155
כְּאוֹתוֹ,A00940
הַזּוּג,G00123
נַחְתּוֹם,N00536
לְקִיתוֹן,S01226
שֶּׁצָּרִיךְ,R00772
נֶאֱפֵת,N00025
וּמְבַשְּׁלִין,B01361
וְאוֹפִין,A02666,A02675
וּמְבַשֵּׁל,B01359,B01361
וּמַטְמִין,I00556
עֵירוּבוֹ,P01306
הַעֲרָמָה,E00726
דְּאַחְמִירוּ
(תְּנַן),V00742
הַמְעַשֵּׂר,M02188
בְּשׁוֹגֵג,U00210
פֵּירֵי,Q01782,Q01934,Q00856,Q01963,Q01938,Q01974
אַחֲרִינֵי,A01056
בִּשְׁאֵלָה,U00030,U00033
דְשַׁבָּת
קַפְלוֹטוֹת,S01753
שֶׁמַּשִּׁיקִין,U01821,U01046,U01862,U01040,U01042
לְטַהֲרָן,I00103
וּמַטְבִּילִין,I00062
וּמֵחֲבוּרָה,H00033,H00658
יִטְּלֶנּוּ,N00571
וְיַעֲבִירֶנּוּ,P00059
הַשָּׁקָה,U01849
הַטְבָּלָה,I00069,I00072
דׇּלְיוֹ
כֹהֲנִים,K00163
מַעֲרֶמֶת,P01393,P01362
וְטוֹבֶלֶת,I00064,I00066
מַלְבּוּשׁ,L00060,M01477
וְשַׁנִּי,N01030,N00122,N01289,N01113,N00095,N01246,N00894,N00834,N01349,N00203,U01570,N00058,U01556,N00235
בִּיבִי,B00541
יְשַׁהֶא
כְּמֵיקֵר,M01289,J00585
בַּשָּׁרָב,U01913
וְרוֹחֵץ,T00535
וּבְצוֹאָה,R00148,R00149
דִּבְשַׁבָּת
אִית,A01639,A03443,A01178
הַחוֹשֵׁשׁ,H01868
בְּשִׁינָּיו,U01556
יְגַמֵּעַ,C01059
מְטַבֵּל
וְרָמֵינַן
וּפוֹלֵט,Q00997
מְגַמֵּעַ
וּבוֹלֵעַ,B00898
טִבּוּל,I00064,I00033,I00066
וְקוֹדֶם,S00246
טְבִילוֹת,I00053
טוֹבְלִין,I00064,I00066
לְטַהֲרוֹ,I00103
מַשִּׁיקִין,U01821,U01046,U01862,U01040,U01042
וּמַשִּׁיקִין,U01821,U01046,U01862,U01040,U01042
הֶעֱרֵב,P01249
קָמִפַּלְגִי
לְאַטְבּוֹלֵיהּ
גִּתּוֹ,C01430,C01431
וְרוֹצֶה,T00974
סוֹמְכִין,O01097
וְעוֹלוֹת,P00772
וְסוֹמְכִין,O01097
בְּשַׁלְמֵי,U01348
וְעוֹלַת,P00250,P00254,P00251
קְרֵיבִין,S02033,S01888
מֵתִיבִי
וּשְׁלָמִים,U01352,U01348,M01199
וְשׁוֹחֲטָן,U00636,U00635
הַסּוּכּוֹת,O00875
הַפְּסוּל,Q01240,Q01242,Q01241
דִּשְׁרֵי
בְּבַל,B00800,B00061
שֶׁבְּחוֹבָה,H00008,H00242
הַחוּלִּין,H01030
וְלִנְסֵיב,O00030
וַיַּעֲשֶׂהָ,P01466
מִשַּׁלְמֵי,U01348
מֵעוֹלַת,P00250,P00254,P00251
בָּעוּ,B01027
תֵּכֶף,V00553
עוֹלָתוֹ,P00254
הֲבֵאתִיהָ,B00199
